f1_harmonic_mean,class,precision,recall,f1,accuracy
4.999999993831526e-10,1,0.3782785371259697,0.4824499411071849,0.4240604617455223,0.26908422020759426
4.999999993831526e-10,2,0.20394289598912305,0.2386634844868735,0.21994134897360704,0.12355848434925865
4.999999993831526e-10,3,0.28291488058787506,0.3609375,0.3171987641606591,0.18849449204406366
4.999999993831526e-10,4,0.40168687401159725,0.48319594166138236,0.43868739205526774,0.2809734513274336
4.999999993831526e-10,5,0.0,0.0,0.0,0.0
