epoch,f1_harmonic_mean,class,precision,recall,f1,accuracy
1,0.01601808842956225,0,0.9477249234403305,0.31627827518231777,0.4742785531866155,0.32709859212239584
1,0.01601808842956225,1,0.0065011851442774975,0.05825214672413908,0.01169694222607133,0.8962104270890442
1,0.01601808842956225,2,0.012409529988621153,0.013234793769582167,0.012808882911120525,0.9841416434423733
1,0.01601808842956225,3,0.014582492718755625,0.3375947020008288,0.027957359861063125,0.6845728241026285
1,0.01601808842956225,4,0.004661813250759962,0.14483363184090667,0.009032881820012934,0.728018640588831
2,0.01920924240261293,0,0.960269218120649,0.38099596700855554,0.545542676277224,0.3908214225545961
2,0.01920924240261293,1,0.00960820137947596,0.05304067675085655,0.016269261916094062,0.9323696798283687
2,0.01920924240261293,2,0.014285280728376327,0.011526722966680222,0.012758596767811988,0.986133165861431
2,0.01920924240261293,3,0.016965825317013506,0.36283165623572167,0.03241589951576979,0.7089617015697338
2,0.01920924240261293,4,0.0058793637087503365,0.18369322911424713,0.011394044768969878,0.7271805981492904
3,0.020682695891641817,0,0.9662248695844557,0.49961316319884785,0.6586521193448225,0.5030246405945419
3,0.020682695891641817,1,0.012124267525292862,0.040272214223643424,0.018637552857955767,0.9552832685623021
3,0.020682695891641817,2,0.015800589486387986,0.008464133650724315,0.011023270318585908,0.9881938269542672
3,0.020682695891641817,3,0.01999414854735903,0.34911071323578896,0.03782215940580989,0.7613362106709917
3,0.020682695891641817,4,0.007470811195001064,0.20074068987222468,0.014405503879494557,0.7649057369715522
4,0.02004342965157921,0,0.9678109491562372,0.6367701269757344,0.768142052962909,0.6310878213804367
4,0.02004342965157921,1,0.014813943571773614,0.0297464757073213,0.019778207643307563,0.9689117027119122
4,0.02004342965157921,2,0.016740372039847202,0.005589187238384698,0.008380378009711857,0.98971791525798
4,0.02004342965157921,3,0.024513932757528112,0.31036178909302137,0.045438874973013896,0.824790058098806
4,0.02004342965157921,4,0.009322419182383173,0.1902824524811345,0.017774042991008442,0.8200048828125
5,0.01898702424857717,0,0.9679976358210878,0.7403819880045668,0.8390266472366658,0.7273572538795992
5,0.01898702424857717,1,0.018289463610966755,0.023426451234265528,0.020541667561302688,0.976445126896016
5,0.01898702424857717,2,0.01870980435139277,0.004206353931555031,0.006868521164881996,0.9905441551877742
5,0.01898702424857717,3,0.029578428833530596,0.27707060456978105,0.053450767923027546,0.8681457793178149
5,0.01898702424857717,4,0.010867219944966807,0.15853574111525245,0.020340173005893688,0.8692972735726577
6,0.017592985209564326,0,0.9674117195219729,0.8223404871051023,0.8889966127346122,0.8029176803499635
6,0.017592985209564326,1,0.024517837363623434,0.02071904609246387,0.022458938972556013,0.9809831086097405
6,0.017592985209564326,2,0.021097981658704128,0.0032341616609427417,0.005608571551422567,0.9910850718239828
6,0.017592985209564326,3,0.03337021161564039,0.23614898010505325,0.058477033777169986,0.8978246856154057
6,0.017592985209564326,4,0.012840930065869133,0.11858502961814199,0.023172622453687636,0.9144324087399488
7,0.017086947162791622,0,0.9667220159237846,0.8796132829087515,0.9211127866369336,0.8554076053849903
7,0.017086947162791622,1,0.03355723371535119,0.019053280464852648,0.024305992654364825,0.9838714980335496
7,0.017086947162791622,2,0.024822671229841987,0.0028296427422984907,0.005080174596653976,0.9913842702051352
7,0.017086947162791622,3,0.036493564985527076,0.1942852943155777,0.061445515722798674,0.9202513113635326
7,0.017086947162791622,4,0.01578670054127334,0.08924060451814983,0.02682758924173377,0.9445875379774306
8,0.01716286524427142,0,0.96625830167246,0.9156382378018838,0.9402674695942009,0.8883539686890838
8,0.01716286524427142,1,0.04381396806038026,0.017074605469583528,0.024572959270257082,0.9857073748553241
8,0.01716286524427142,2,0.02812312164716537,0.002671079897154547,0.004878782440185155,0.9915296290585405
8,0.01716286524427142,3,0.03937795309044479,0.15593164808931298,0.06287728904965989,0.9375472957023635
8,0.01716286524427142,4,0.022008600581427156,0.08366200676048757,0.03484949574813082,0.9603390032970882
9,0.01711136710629738,0,0.9657598358426398,0.9384790361837292,0.9519240188202674,0.9090274612991898
9,0.01711136710629738,1,0.05670645148563004,0.0158938324356231,0.024828631218825063,0.9868362147162067
9,0.01711136710629738,2,0.029603273815296025,0.002569758851319324,0.004729008651635423,0.9915915755779422
9,0.01711136710629738,3,0.04352585589364731,0.12910623271101854,0.06510329945460218,0.9501778847618177
9,0.01711136710629738,4,0.028216805213908746,0.07891554172590944,0.041569974575110406,0.9688555979589273
10,0.01860506590269876,0,0.9654145608669467,0.9537657602842554,0.9595548083594702,0.9228388474373325
10,0.01860506590269876,1,0.07522111520256385,0.016087242697493148,0.02650579561543031,0.9875405711272539
10,0.01860506590269876,2,0.032666390805253735,0.0028031645837947243,0.00516326008495487,0.9916029366833424
10,0.01860506590269876,3,0.0474615188014186,0.10757244105364941,0.06586365256173746,0.9590003821538438
10,0.01860506590269876,4,0.03462483910366864,0.07490862665571614,0.047359026347775876,0.9742073996025219
11,0.021036857932456708,0,0.9650539630189204,0.9641084988380813,0.9645809992469978,0.9320509513869852
11,0.021036857932456708,1,0.0933020667269422,0.01647722278210393,0.028008177979032562,0.9879417089272661
11,0.021036857932456708,2,0.03601196639040265,0.003273955425168056,0.006002230177432109,0.9915706023277595
11,0.021036857932456708,3,0.05212356658269172,0.09181772941880686,0.06649749121034629,0.9653621359782377
11,0.021036857932456708,4,0.04068512065870574,0.07137658051002257,0.05182796191686704,0.9776480429725573
12,0.021625948110955293,0,0.964800127649655,0.9713711409954824,0.968074483910131,0.9385142865097313
12,0.021625948110955293,1,0.11381677611375836,0.016708209250043248,0.02913885806879989,0.9882608002482335
12,0.021625948110955293,2,0.03746109039356489,0.003348645259560184,0.00614774395162055,0.9915836029350177
12,0.021625948110955293,3,0.05742899126636519,0.08152642447039489,0.06738823807713874,0.9696799782795748
12,0.021625948110955293,4,0.045961583196745266,0.06690758572523996,0.05449102881105707,0.9801274861415692
13,0.022923570329087473,0,0.9646342411557944,0.9761147699013866,0.9703405489119626,0.9427336266352186
13,0.022923570329087473,1,0.13153998128487734,0.0178132656645668,0.031377377860861914,0.9884040722465887
13,0.022923570329087473,2,0.03786935291878892,0.0035788368803096934,0.006539645640310819,0.9915474208660758
13,0.022923570329087473,3,0.0645792635252612,0.07808961403732471,0.07069474225435161,0.972414625736705
13,0.022923570329087473,4,0.05002577998941556,0.061261010536640806,0.05507625515209225,0.9820090822216131
14,0.02367856888400671,0,0.9645657418850836,0.9796689477659895,0.9720586824559432,0.9459502602738944
14,0.02367856888400671,1,0.15212571098042996,0.01905282909901398,0.033864352056408094,0.9885375143724111
14,0.02367856888400671,2,0.03941836746549025,0.0036350073090431175,0.006656205447214328,0.9915660859641509
14,0.02367856888400671,3,0.07308310278365164,0.07668285322650913,0.07483971649359918,0.9745259828920717
14,0.02367856888400671,4,0.056904675465715746,0.06083590832027073,0.058804662051269226,0.9833327170329252
15,0.025415270843554823,0,0.9645941961260962,0.982299279078347,0.9733662324368547,0.9484106540494031
15,0.025415270843554823,1,0.168059289886813,0.019777158428619483,0.03538967257207997,0.9886325448019463
15,0.025415270843554823,2,0.04374527927107683,0.003926879264341864,0.007206824081808985,0.9915896624291849
15,0.025415270843554823,3,0.0801328163778276,0.07577886750751772,0.07789504832447527,0.9758935677749604
15,0.025415270843554823,4,0.06506341996478163,0.06121485817044236,0.06308049308311026,0.9844367299814205
16,0.025253928760057092,0,0.9645116131102727,0.984514415632473,0.9744103702550703,0.9503745964303119
16,0.025253928760057092,1,0.18235616763271417,0.0208212804549226,0.03737510186000471,0.9886914704975329
