epoch,f1_harmonic_mean,class,precision,recall,f1,accuracy
1,0.11998226782535923,0,0.9477394852709007,0.26486097377793366,0.414017990977091,0.28108943946645043
1,0.11998226782535923,1,0.03704913450112722,0.6594705547748555,0.07015684885745008,0.28108943946645043
2,0.13892788081836796,0,0.9626246864495176,0.3282960810265903,0.4896131815722391,0.3436977857920626
2,0.13892788081836796,1,0.0429476073173734,0.7028022346454051,0.08094852374592898,0.3436977857920626
3,0.1575865858624898,0,0.9681591517952259,0.4486928942827057,0.6131990042965932,0.4572158498187744
3,0.1575865858624898,1,0.04855135242662231,0.6559361406558533,0.09041065184847077,0.4572158498187744
4,0.17695606070524783,0,0.9691049256945458,0.5863993819201115,0.7306730385266115,0.5854832580447429
4,0.17695606070524783,1,0.055265057536049496,0.564123014853797,0.10066803757784426,0.5854832580447429
5,0.19425961894840896,0,0.9688697206730151,0.6867480660851365,0.8037717549090755,0.6784725565473471
5,0.19425961894840896,1,0.06233212331824889,0.48552168930240436,0.11048055928101101,0.6784725565473471
6,0.21086576468681967,0,0.9679132273053054,0.7726804615028728,0.8593477547090191,0.7574677608259472
6,0.21086576468681967,1,0.07062515145415238,0.40277011044602934,0.12017737540201429,0.7574677608259472
7,0.2286716348732744,0,0.9670109441896861,0.8396543228826123,0.8988437807070256,0.8187822546410514
7,0.2286716348732744,1,0.0815900653274747,0.33213141459131823,0.1309993564710794,0.8187822546410514
8,0.24863243059063506,0,0.9665057739543803,0.8849486609784925,0.9239309100468582,0.8602735505280671
8,0.24863243059063506,1,0.09602484553070377,0.28495139797259966,0.14364367563952696,0.8602735505280671
9,0.2638059520358793,0,0.9659537599377187,0.9147540372686745,0.939656977049173,0.8873441164488913
9,0.2638059520358793,1,0.11103527373501548,0.248257427086544,0.1534422008032677,0.8873441164488913
10,0.27868183291836535,0,0.9656005183202065,0.9352187727660728,0.9501668422247904,0.9059359711466709
10,0.27868183291836535,1,0.12873770282110758,0.22318139971825365,0.1632867355298724,0.9059359711466709
11,0.28874285570544195,0,0.9652411402409312,0.9491350152055624,0.9571203252956695,0.9184536059046814
11,0.28874285570544195,1,0.14620713042156538,0.2030892521003828,0.17001662917132024,0.9184536059046814
12,0.29774721408834387,0,0.9649858288583192,0.9591465005472574,0.9620573041492279,0.927455579969618
12,0.29774721408834387,1,0.16523998565920076,0.18855357262814543,0.1761286428610488,0.927455579969618
13,0.3049219715282689,0,0.9648143319209656,0.9658916302109436,0.965352680509674,0.9335180330927144
13,0.3049219715282689,1,0.18347545121854283,0.1786988148589003,0.18105563403803418,0.9335180330927144
14,0.31425004094028036,0,0.9647740067253318,0.9710627848214716,0.9679081808807736,0.9382553534851669
14,0.31425004094028036,1,0.20438356398049293,0.17332090449293844,0.1875749276452163,0.9382553534851669
15,0.3251118346754553,0,0.9648266236021412,0.9750176477991125,0.9698953662903925,0.9419619566562347
15,0.3251118346754553,1,0.22719047055181651,0.17123910940748963,0.19528617251327088,0.9419619566562347
16,0.3292510146848625,0,0.9647062139171837,0.9783999013973064,0.9715048057693719,0.9449655169213724
16,0.3292510146848625,1,0.247239986468841,0.16541309770495394,0.19821362595762218,0.9449655169213724
17,0.33846307299005796,0,0.9648014072381839,0.980534917875927,0.972604537734501,0.9470339936076084
17,0.33846307299005796,1,0.267726050892603,0.16593013993410027,0.2048803731081345,0.9470339936076084
18,0.34548847394135446,0,0.964817531015813,0.9827821830896346,0.9737170041128215,0.9491265476516813
