epoch,f1_harmonic_mean,class,precision,recall,f1,accuracy
1,0.1325191944241813,0,0.9612335569055536,0.9704203951511762,0.9658051299837197,0.9340385523269981
1,0.1325191944241813,1,0.08169421468045569,0.06300114778680181,0.07114021078007607,0.9340385523269981
2,0.20360467350540343,0,0.962774787553493,0.9729980660533434,0.9678594310164148,0.9379685310824805
2,0.20360467350540343,1,0.13316001445345285,0.09930746130859922,0.11376888693646175,0.9379685310824805
3,0.26911020138540703,0,0.9641872461414612,0.9771591954512499,0.9706298819400622,0.9432355842813414
3,0.26911020138540703,1,0.19332171057564868,0.13105203522728295,0.15620995196048035,0.9432355842813414
4,0.37524729753012737,0,0.9669268781620458,0.9787190880201225,0.9727872478607921,0.9474380499112908
4,0.37524729753012737,1,0.28039021788823754,0.19852177380851946,0.2324584240061204,0.9474380499112908
5,0.46121531909865066,0,0.969836435822695,0.9779831079986543,0.9738927353561968,0.9496684375190363
5,0.46121531909865066,1,0.3401865156256471,0.2717715755000769,0.30215476077909914,0.9496684375190363
6,0.5258039300388129,0,0.9726122433646821,0.9767940506298662,0.9746986616542092,0.951321751406783
6,0.5258039300388129,1,0.38066008734802037,0.341475639153207,0.36000475217330197,0.951321751406783
7,0.5691843263639776,0,0.9749528002712545,0.9753115749753198,0.9751321546228154,0.9522496154666179
7,0.5691843263639776,1,0.4036671778056984,0.40011075182661726,0.4018810968682593,0.9522496154666179
8,0.5945109586756017,0,0.9762870618441447,0.9752583585933697,0.9757724390925084,0.953512130648072
8,0.5945109586756017,1,0.42222252388818116,0.43287390900681916,0.4274818777279235,0.953512130648072
9,0.608342404335158,0,0.9770003772664128,0.975450981196982,0.9762250644588453,0.9543927739609984
9,0.608342404335158,1,0.43375783143855573,0.45022682877388365,0.44183891801354497,0.9543927739609984
10,0.6201357641559605,0,0.9774289154128922,0.9763578002442643,0.9768930642223992,0.9556633224636026
10,0.6201357641559605,1,0.4484401958320498,0.46020562117302394,0.4542467373306328,0.9556633224636026
11,0.6297010020381538,0,0.9777255302211141,0.9772844172481995,0.9775049239700365,0.956823413990162
11,0.6297010020381538,1,0.4619655215893366,0.4669554527024683,0.46444708481502456,0.956823413990162
12,0.6318168377587031,0,0.9777065824501483,0.9777909501939992,0.9777487645020979,0.957279956958912
12,0.6318168377587031,1,0.4671803302058182,0.4662151585546142,0.46669724536542156,0.957279956958912
13,0.6407957761705417,0,0.9779672540213503,0.9787080456363613,0.9783375095980732,0.9583963292291058
13,0.6407957761705417,1,0.4808223653122824,0.47210252529417474,0.47642254939396494,0.9583963292291058
14,0.6469092205853086,0,0.9781302843168643,0.9793774106712707,0.97875345022254,0.9591846048158047
14,0.6469092205853086,1,0.4907171967213556,0.47573770280675254,0.48311136300302304,0.9591846048158047
15,0.6534004992010919,0,0.9783584914042793,0.9798988680017231,0.9791280738684182,0.9598982711702759
15,0.6534004992010919,1,0.49989663413355534,0.4810531495113753,0.4902939055382404,0.9598982711702759
16,0.6602811238726811,0,0.9785241966064455,0.9807019575558408,0.9796118667454342,0.9608150513409174
16,0.6602811238726811,1,0.5119713588488825,0.4846918583104242,0.4979582772793628,0.9608150513409174
17,0.6637073376449782,0,0.978625986320813,0.9810364640694237,0.979829742694146,0.9612291980765716
17,0.6637073376449782,1,0.5175321004037744,0.48701271473819796,0.5018087981394486,0.9612291980765716
18,0.6668752008987664,0,0.9787598236849362,0.9812184371993266,0.9799875883892083,0.9615316671330562
18,0.6668752008987664,1,0.5215673032204043,0.49020004203714634,0.5053974417384671,0.9615316671330562
19,0.6700854006708558,0,0.9787895634501409,0.9817389066770618,0.9802620166246441,0.9620496819033261
19,0.6700854006708558,1,0.5288085895492504,0.49065928732644726,0.5090201497579412,0.9620496819033261
20,0.6775816144250182,0,0.9790718651498721,0.9822796550234375,0.9806731369169254,0.9628352638527199
20,0.6775816144250182,1,0.5396361985355204,0.4973065631748485,0.5176073996905868,0.9628352638527199
21,0.6771544443754071,0,0.9790516696445759,0.982261355578623,0.980653886288401,0.9627982084932383
21,0.6771544443754071,1,0.5391367937362093,0.4968204623035614,0.5171143684688865,0.9627982084932383
22,0.6800606873957004,0,0.979159697966731,0.9824766008770845,0.9808153451699363,0.9631066775554338
22,0.6800606873957004,1,0.5434344501668635,0.4993608519860682,0.5204662688327063,0.9631066775554338
23,0.6886197945646712,0,0.9794931372007977,0.9830694215802435,0.9812780209440813,0.9639916944596735
23,0.6886197945646712,1,0.5558289235483316,0.5072414964025241,0.5304248705132697,0.9639916944596735
24,0.6926756119480083,0,0.9797347062656233,0.9831087733191636,0.9814188398340931,0.9642662313063475
24,0.6926756119480083,1,0.5592582805171017,0.5131467272971738,0.5352111455467884,0.9642662313063475
25,0.6935185219253047,0,0.9796205277609998,0.9835980120253605,0.981605240698072,0.9646138187876919
25,0.6935185219253047,1,0.5650283279358769,0.5101029660818154,0.5361626577220558,0.9646138187876919
26,0.6949650572014623,0,0.9797267544288708,0.9835540073390119,0.9816366504279812,0.9646769526966831
26,0.6949650572014623,1,0.5656327705969043,0.5127311631312802,0.537884362231317,0.9646769526966831
27,0.7018098221626197,0,0.9800671664301274,0.9838289216684146,0.9819444413122019,0.9652701894302814
27,0.7018098221626197,1,0.5736615400501698,0.5209455289565936,0.5460341393458392,0.9652701894302814
28,0.7015050600084118,0,0.9800611330619952,0.9837904288779676,0.9819222400589592,0.9652280597054703
28,0.7015050600084118,1,0.5730192707461161,0.5208163254162979,0.5456721138528509,0.9652280597054703
29,0.7027558651041372,0,0.9800613058161909,0.9840179052060574,0.9820356202648459,0.9654421431929977
