epoch,f1_harmonic_mean,class,precision,recall,f1,accuracy
1,0.0031530645353002175,0,0.9609923147217043,0.9911774403128099,0.9758515110785545,0.9528726011874847
1,0.0031530645353002175,1,0.022573642736103735,0.01003672546220711,0.013895301852860073,0.9849347661484984
1,0.0031530645353002175,2,0.0113459342106617,0.0050367459706869636,0.006976463898048854,0.9887954218159875
1,0.0031530645353002175,3,0.04547772515757937,0.0022222203899920287,0.00423738547184869,0.9864360049361142
1,0.0031530645353002175,4,0.011273014047966509,0.00045910305760535206,0.000882274728640674,0.9917570058365315
2,0.005373981743951263,0,0.9615108053878854,0.9930812503555422,0.9770410659750542,0.9551626925998263
2,0.005373981743951263,1,0.05606655160276441,0.01931810613438072,0.028735279218950367,0.9861893051177205
2,0.005373981743951263,2,0.019540616612223272,0.007109544847532655,0.010425819773199627,0.9894536734835678
2,0.005373981743951263,3,0.05841155542204058,0.004773875768746532,0.008826386202923718,0.9860754691973532
2,0.005373981743951263,4,0.027976927863136714,0.000749062883461364,0.001459060433487995,0.9918722028527808
3,0.008101544035802797,0,0.9620519347403077,0.9939508222906919,0.9777412717688978,0.9565232435676322
3,0.008101544035802797,1,0.09160624303216378,0.02764951191721223,0.04247791495654114,0.986817375911839
3,0.008101544035802797,2,0.03114979231928579,0.01126869329169262,0.01655021157356483,0.9895348978321454
3,0.008101544035802797,3,0.07994137676868521,0.007680434135950931,0.014014421128030766,0.9859646314951876
3,0.008101544035802797,4,0.04789314202838496,0.0011101619212509936,0.0021700227651435143,0.9919064218026621
4,0.013908072017524966,0,0.9632988599104981,0.9933787732312442,0.9781076080237763,0.9572794049060368
4,0.013908072017524966,1,0.11888572965543641,0.04318763151594572,0.06335887708818526,0.986496264362893
4,0.013908072017524966,2,0.05278627953787189,0.02477553433493744,0.03372299372082184,0.9889051911054764
4,0.013908072017524966,3,0.10928243493084992,0.013413115964872116,0.023893579872294932,0.9857672678332114
4,0.013908072017524966,4,0.07411852610151143,0.0018907421770880109,0.0036874193523366073,0.9919003289949592
5,0.022282723005907085,0,0.9647705830799971,0.9919950062118066,0.9781934083395103,0.9575098382009168
5,0.022282723005907085,1,0.1360841091995578,0.0637330323054464,0.08680989891606578,0.9858197033382067
5,0.022282723005907085,2,0.06802293879473975,0.04106468231776491,0.05121278369515301,0.9881100457918341
5,0.022282723005907085,3,0.13826384614104847,0.024363164880837705,0.041426634596878925,0.9853572698225055
5,0.022282723005907085,4,0.10276833169601249,0.003061537519480738,0.005945941455547464,0.9918849547982913
6,0.036499597722995575,0,0.9664030007429011,0.9905011166306392,0.9783036816701899,0.9577931281790631
6,0.036499597722995575,1,0.15427504917392987,0.08698682905492124,0.11124755745458172,0.985301513671875
6,0.036499597722995575,2,0.0766443552743431,0.05497895760476168,0.0640285777207686,0.9874395121375488
6,0.036499597722995575,3,0.2020498393242852,0.054254168254981215,0.08553940363340973,0.9849348125494944
6,0.036499597722995575,4,0.14078277187025287,0.005202017351964403,0.010033297661058585,0.991862131457115
7,0.058636338495346274,0,0.9684287266875696,0.9884830798182421,0.9783531451525784,0.9579772723162616
7,0.058636338495346274,1,0.1602269422573592,0.10041529338068657,0.12345839019433669,0.9849207209239461
7,0.058636338495346274,2,0.08010043428160302,0.06522708597273631,0.0719026637789704,0.9868417602301108
7,0.058636338495346274,3,0.2657319467996997,0.12318596614276793,0.16833601905275059,0.984192080135234
7,0.058636338495346274,4,0.18550811157709357,0.009327341230486244,0.01776162841791956,0.9918218708596034
8,0.08404554762891894,0,0.970246925740415,0.9872030821358192,0.9786515636871405,0.9586228743584765
8,0.08404554762891894,1,0.17777243859160738,0.11753722947541226,0.14151165483957917,0.9849184341876828
8,0.08404554762891894,2,0.0835133451805614,0.07010624807112012,0.07622474673377558,0.9867215209722984
8,0.08404554762891894,3,0.3003159620167307,0.19469974281900893,0.23624074952734367,0.983650303295946
8,0.08404554762891894,4,0.22891827444179494,0.01569024846495388,0.02936761615235743,0.9917779921741746
9,0.10538381179389475,0,0.9715772649487007,0.9863051349404991,0.9788858058733044,0.9591238849483735
9,0.10538381179389475,1,0.17098602366432764,0.11526579496382805,0.1377028103424883,0.9847333620305647
9,0.10538381179389475,2,0.08140279517211675,0.0685710614194942,0.07443798798433988,0.9866748213442678
9,0.10538381179389475,3,0.32689446880232853,0.25958899961972065,0.2893797104492303,0.9834423590171174
9,0.10538381179389475,4,0.2708164176849264,0.024478492545090855,0.04489869233590883,0.9917441384834156
10,0.1288223918128079,0,0.9726085638165836,0.9859093055102811,0.9792137704777046,0.9597884316844085
10,0.1288223918128079,1,0.18575182706687207,0.1226075123168227,0.14771447798852105,0.9850373706483004
10,0.1288223918128079,2,0.08328292126830733,0.0694856568986489,0.07576124046192781,0.9867519017269737
10,0.1288223918128079,3,0.3382715430078253,0.3051780016213405,0.3208737479486164,0.9832230809975786
10,0.1288223918128079,4,0.31779255465747314,0.03807238549888699,0.06799838525413217,0.9917264834993299
11,0.1450425547339615,0,0.9732695682555434,0.9859795427006314,0.9795833296203108,0.9605154424894158
11,0.1450425547339615,1,0.18463173113692677,0.11895757918857475,0.14469115367662988,0.9851268864979289
11,0.1450425547339615,2,0.08573964898360435,0.07160108716123845,0.0780351259370953,0.986778974923474
11,0.1450425547339615,3,0.3501172585234769,0.3281920037993125,0.33880028188340217,0.9833635927315576
11,0.1450425547339615,4,0.3418409318261511,0.053696897730028795,0.09281437164583232,0.9916786821450871
12,0.15800036860775848,0,0.9736364980743846,0.9859059555155726,0.9797328148724339,0.9608134427730568
12,0.15800036860775848,1,0.1934977134129923,0.12126996477307705,0.1490970167235109,0.9853616160491289
12,0.15800036860775848,2,0.0872276995649053,0.07252512244723643,0.07919984776550235,0.9868219612820571
12,0.15800036860775848,3,0.358174360437844,0.34401963271296765,0.35095433207035476,0.9834746553000884
12,0.15800036860775848,4,0.35286593587137366,0.07117298054687744,0.11845384664957145,0.9916020550644189
13,0.1693131647511416,0,0.9742037901947341,0.986133611496088,0.9801324008094684,0.9615928355434484
13,0.1693131647511416,1,0.19728332760809042,0.11604206530211092,0.14613028693704966,0.9856584658260233
13,0.1693131647511416,2,0.0915634731917567,0.0747810840278316,0.08232569669945959,0.9869723469100268
13,0.1693131647511416,3,0.3680605881258927,0.3680387047634962,0.3680496461194112,0.9835860652812043
13,0.1693131647511416,4,0.3720929948921597,0.0915759766783451,0.14697890741752445,0.9915734791895102
14,0.1759114755722615,0,0.9746694428276241,0.986233706365709,0.980417474954562,0.9621510942544621
14,0.1759114755722615,1,0.2060314776481208,0.11534623457134577,0.1478942331486398,0.9859435880486264
14,0.1759114755722615,2,0.08981727060280992,0.07285490666695493,0.08045172784522123,0.9869857472797119
14,0.1759114755722615,3,0.37651990803619906,0.3853696785507865,0.38089339579473463,0.9837302010519463
14,0.1759114755722615,4,0.3908670537758304,0.11607938295588528,0.1789996067931517,0.9915587189137123
15,0.1856938007110122,0,0.9750570533940937,0.9863035856453493,0.9806480754527303,0.9626029423942343
15,0.1856938007110122,1,0.20810419887521422,0.111896894198628,0.14553833738597044,0.9861048898083424
15,0.1856938007110122,2,0.09627292998241647,0.07785206635087975,0.08608811704941277,0.9870832714653387
15,0.1856938007110122,3,0.3785036886938319,0.3890319402612339,0.3836956067018382,0.9837693337483248
15,0.1856938007110122,4,0.39087583099834233,0.1414885384824115,0.20776916422860983,0.9914463023879142
16,0.19148169355355635,0,0.9754179468334265,0.9866937343266844,0.981023440950408,0.9633278568260386
16,0.19148169355355635,1,0.22237523204811963,0.10903965683900918,0.14632848314959163,0.9865452638146472
16,0.19148169355355635,2,0.09970436106665644,0.0783417182671377,0.08774145427875647,0.9872700271457724
16,0.19148169355355635,3,0.38733684352719455,0.40690030716423076,0.3968776340165741,0.9839387449744152
16,0.19148169355355635,4,0.3977670957879809,0.1620710335536948,0.23030415739569937,0.9914121441162586
17,0.1980957206527485,0,0.9757066645122772,0.9866596461180518,0.9811525881867424,0.9635834858617355
17,0.1980957206527485,1,0.22165999392754107,0.10143400757099837,0.139178452078661,0.9867305322836715
17,0.1980957206527485,2,0.10686067311810338,0.08380538711505953,0.09393911078969094,0.9873670682851334
17,0.1980957206527485,3,0.3893926591054941,0.4170182487378911,0.4027322626521334,0.9839361239130269
17,0.1980957206527485,4,0.4063288601298857,0.1867531883574226,0.25589447647062696,0.9913899906151011
18,0.19654331090430502,0,0.9760497618799036,0.9866177544651832,0.9813053064693504,0.9638857193439327
18,0.19654331090430502,1,0.22164936319696207,0.09639826313449412,0.1343610948052566,0.9868640576933327
18,0.19654331090430502,2,0.10434518579320054,0.08183338101450822,0.09172827455336362,0.9873361913967319
18,0.19654331090430502,3,0.39351633963394095,0.42451335278978575,0.4084275724041505,0.9840291924132706
18,0.19654331090430502,4,0.40017301072660794,0.2102283778818885,0.2756472199676623,0.9912410945780793
