epoch,f1_harmonic_mean,class,precision,recall,f1,accuracy
1,0.07176227468764419,0,0.9608345794249622,0.03362298710051504,0.06497236233539512,0.07261664852901942
1,0.07176227468764419,1,0.041797699536568395,0.9685113938528743,0.08013695710130785,0.07261664852901942
2,0.081921799027719,0,0.9676601091773827,0.043434088756373744,0.08313653693968952,0.08194085363105216
2,0.081921799027719,1,0.04213056004058353,0.9666489586623873,0.080742047664599,0.08194085363105216
3,0.10882381191504524,0,0.9735241260973059,0.08703305042721503,0.15978162466713225,0.12284416128539563
3,0.10882381191504524,1,0.043136788882071155,0.9456185524740459,0.08250968900981358,0.12284416128539563
4,0.1278182473850715,0,0.9745919525443064,0.149163838918738,0.25872859232440804,0.1809251595822359
4,0.1278182473850715,1,0.0445112780328023,0.9106540243400678,0.08487405136763976,0.1809251595822359
5,0.13977727062492942,0,0.9744717979445338,0.2127522168970663,0.3492534394935239,0.24024687611924753
5,0.13977727062492942,1,0.0459905496965421,0.8719475120491679,0.08737266065514232,0.24024687611924753
6,0.14748231308216786,0,0.9733820116020585,0.27047142898797283,0.4233167912520486,0.2938118641227414
6,0.14748231308216786,1,0.047186324219961856,0.8300675637612942,0.08929646872981696,0.2938118641227414
7,0.1514017270440313,0,0.9713483295003589,0.3181354392171996,0.47929308601661963,0.3375830425034628
7,0.1514017270440313,1,0.04768238563032765,0.7843993955984795,0.08989990001676954,0.3375830425034628
8,0.15389419563935852,0,0.9697961373522124,0.3583832284864493,0.5233610453788559,0.37444856121111414
8,0.15389419563935852,1,0.04801796017904883,0.7435559146279287,0.09021024931679666,0.37444856121111414
9,0.1566627991398122,0,0.9692004053569041,0.39324023856375534,0.5594791968652281,0.4065725367284501
9,0.1566627991398122,1,0.04864985480756323,0.7128873435783052,0.09108383893195143,0.4065725367284501
10,0.15818907962847253,0,0.968270052178352,0.42483044564497263,0.5905540891189579,0.4354795214725734
10,0.15818907962847253,1,0.04894936663065897,0.6801462372154745,0.09132609592568446,0.4354795214725734
11,0.16215024259088778,0,0.968470536921347,0.45862144902862406,0.6224705419934556,0.4668939466430341
11,0.16215024259088778,1,0.05016728587564305,0.6569578409260264,0.09321629387729286,0.4668939466430341
12,0.16795715182773352,0,0.9690973971820377,0.4955802616415189,0.6557969103418197,0.5014753819032446
12,0.16795715182773352,1,0.05209469450816605,0.6369180941813875,0.09631186557860118,0.5014753819032446
13,0.17502805584810646,0,0.9697354263354244,0.5351028241142674,0.6896530774927777,0.5384898909201921
13,0.17502805584810646,1,0.0545526721496267,0.6163090862028026,0.10023319142539336,0.5384898909201921
14,0.1831277765582485,0,0.9702482064272662,0.5760774602811688,0.7229241997783747,0.5768309200161355
14,0.1831277765582485,1,0.05749429176020243,0.5941419544930436,0.10484306566741967,0.5768309200161355
15,0.19300656026881233,0,0.9709806668676129,0.6138105459251618,0.752147246150486,0.6123387110543738
15,0.19300656026881233,1,0.06121041220563692,0.5785227245986998,0.11070745723726759,0.6123387110543738
16,0.20188907846178059,0,0.9712355170764959,0.6486057711794386,0.7777909676922986,0.6448540781991596
