epoch,f1_harmonic_mean,class,precision,recall,f1,accuracy
1,0.03463952328269645,0,0.9665180625352824,0.7423410998518101,0.8397252358314083,0.7280475551617717
1,0.03463952328269645,1,0.01391007799866653,0.17150015423741904,0.025732997509956668,0.8631729668468985
1,0.03463952328269645,2,0.018930665947404855,0.07741616870854146,0.03042216454713357,0.9607001667031627
1,0.03463952328269645,3,0.01485179842953464,0.06733078081581571,0.024335648600034634,0.9273294496142175
1,0.03463952328269645,4,0.01997794665776901,0.09430468861336753,0.0329711339649376,0.9538205085967346
2,0.04010381524997328,0,0.9671684244525816,0.8224812501906419,0.8889761009201487,0.8028422215418753
2,0.04010381524997328,1,0.018770207132772398,0.16513961083392537,0.03370896383290963,0.9002452501171784
2,0.04010381524997328,2,0.021149214523913835,0.060365192196748955,0.03132394507688205,0.9702658749176934
2,0.04010381524997328,3,0.018626744697116882,0.05467177877238756,0.027786569691385415,0.9485035641561818
2,0.04010381524997328,4,0.024804087277828964,0.08598760153911929,0.038501876741159034,0.9641480581931051
3,0.044403197297328494,0,0.9663087829212142,0.897265875333704,0.9305083561957813,0.8713840060499516
3,0.044403197297328494,1,0.02692116653868952,0.1430386081326252,0.04531385380391037,0.9364957668174174
3,0.044403197297328494,2,0.025409368796299785,0.04152075978237131,0.03152590082873533,0.9796833423190382
3,0.044403197297328494,3,0.02453537694261799,0.040546846827736883,0.030571548208414717,0.9653867242415461
3,0.044403197297328494,4,0.029428688229421768,0.06217984893829272,0.03994980042542276,0.9750517954157906
4,0.04461987345126195,0,0.9651205511865072,0.943674465164677,0.9542770304391889,0.913215197026776
4,0.04461987345126195,1,0.039387847383931994,0.118220610545323,0.059088902042104444,0.9603305984989596
4,0.04461987345126195,2,0.03025609496559389,0.027522960448068203,0.028824884695298498,0.9852296230519002
4,0.04461987345126195,3,0.0315508765845761,0.029205201903428575,0.030332758262685687,0.9748661904369968
4,0.04461987345126195,4,0.03424706635699553,0.04227818155907083,0.03784120218453075,0.9820523151235314
5,0.04203496545668006,0,0.9641482703374392,0.9680785243958937,0.9661094001917473,0.9348183945227986
5,0.04203496545668006,1,0.0562767861218636,0.09897130642029629,0.07175337168286153,0.9730194903156156
5,0.04203496545668006,2,0.03596407758601646,0.01921280341685765,0.025045661884830303,0.9880873339421177
5,0.04203496545668006,3,0.04100650952203349,0.022291927398199803,0.028882676337512014,0.9798224154861523
5,0.04203496545668006,4,0.03952363898540358,0.029803904802622204,0.033982417648485405,0.9858546326168982
6,0.037293826157008374,0,0.9633741485061409,0.9801390175512922,0.9716842756116614,0.9451784008697696
6,0.037293826157008374,1,0.07720328289546774,0.08764592147034554,0.08209384929627596,0.9793490920370944
6,0.037293826157008374,2,0.04090229197648002,0.014109087410883646,0.020980895924751244,0.9895134525367478
6,0.037293826157008374,3,0.04824499436123446,0.01684069391708914,0.02496644668163807,0.9822944225916229
6,0.037293826157008374,4,0.0450648541489663,0.022676927461878296,0.03017140690178233,0.9878299058217926
7,0.03383627355208899,0,0.9629179352254875,0.9862067993379136,0.9744232352954225,0.950314748869027
7,0.03383627355208899,1,0.10187887555905684,0.0838304083926835,0.09197760675144835,0.9825604282785425
7,0.03383627355208899,2,0.04533934760625512,0.011312246259450898,0.01810681148991576,0.990229032163443
7,0.03383627355208899,3,0.05692249626097017,0.014262721931145663,0.02281006524713625,0.9835508992849302
7,0.03383627355208899,4,0.050546132408612186,0.01857916488527861,0.027171092641817177,0.9888937905670123
8,0.030268087268447774,0,0.962528155954229,0.9897123354595417,0.9759309812134412,0.9531499796346441
8,0.030268087268447774,1,0.12307021567747352,0.07882220874307118,0.09609737718516856,0.9843764942335149
8,0.030268087268447774,2,0.04824479083574983,0.009215399640711299,0.015474888768984903,0.9906614402629424
8,0.030268087268447774,3,0.06414100982934241,0.012208510984310148,0.020512668965074806,0.9843062533615495
