epoch,f1_harmonic_mean,class,precision,recall,f1,accuracy
1,0.021022106257481438,0,0.9611464099797075,0.5623301692175823,0.709537160921157,0.5583288994888312
1,0.021022106257481438,1,0.011772709492370395,0.034272122835469876,0.01752534325485491,0.9588598337296891
1,0.021022106257481438,2,0.0072754742422961515,0.05552478537801163,0.01286520623542498,0.9346245986222291
1,0.021022106257481438,3,0.014779035312052114,0.3499251627366966,0.028360278627612392,0.6740674165041347
1,0.021022106257481438,4,0.009946874181453047,0.031020043810966836,0.01506349454688976,0.9646647489147105
2,0.027097615671942736,0,0.9658843568741774,0.6103759154420317,0.7480395958618002,0.6055451819477708
2,0.027097615671942736,1,0.01597453827264877,0.03587501548722103,0.022105756612163324,0.9660180093493715
2,0.027097615671942736,2,0.008746129956784959,0.06084943883362489,0.015293993829953625,0.9398812383678203
2,0.027097615671942736,3,0.016093709787049642,0.3479291231341226,0.030764390734774445,0.7019908053815858
2,0.027097615671942736,4,0.017321216587406867,0.04469243070559038,0.024966351951907228,0.9695924264898023
3,0.03148671920046078,0,0.9661319125467617,0.6873856857367887,0.8032635974452667,0.6769875282990696
3,0.03148671920046078,1,0.019563620179428746,0.02966801509663748,0.023578894975700294,0.9736929339848014
3,0.03148671920046078,2,0.01005869697303086,0.05880392839721108,0.017178865702293,0.9483757072578405
3,0.03148671920046078,3,0.01680851651242638,0.2941224348479966,0.03179974062528709,0.756540005504109
3,0.03148671920046078,4,0.02885384797027745,0.061313501352310895,0.03924104367791999,0.9738474955485166
4,0.034441349386139145,0,0.9659515273611781,0.7673337629981488,0.8552628058248885,0.7508522103882311
4,0.034441349386139145,1,0.023929956396581714,0.023480349425042128,0.023703021028035027,0.9792912916108819
4,0.034441349386139145,2,0.011343246598099632,0.05201460759908988,0.0186248264931307,0.957943228539152
4,0.034441349386139145,3,0.018053008084628303,0.2337499166384127,0.03351739571330181,0.8167546015159027
4,0.034441349386139145,4,0.04200000673870538,0.07831343483962042,0.05467659719224187,0.9764116002601375
5,0.0374015111930475,0,0.9655254253663085,0.8377595848292103,0.8971162904628411,0.8156643035760187
5,0.0374015111930475,1,0.032795265692055944,0.021350085645026783,0.02586304138716584,0.9827809074303112
5,0.0374015111930475,2,0.012805806770920719,0.042486672085387964,0.019679932038455614,0.9675238315017773
5,0.0374015111930475,3,0.020063903408256926,0.17913648072846386,0.036086045333769246,0.8699109166530631
5,0.0374015111930475,4,0.05297770949418522,0.08414838694433735,0.0650202829909919,0.9789194273312937
6,0.0403988836265589,0,0.9652641730962495,0.8940041809540933,0.9282685897313743,0.8674537543292798
6,0.0403988836265589,1,0.04631067467103792,0.020022434941170782,0.027957455216660623,0.9850935324034341
6,0.0403988836265589,2,0.014930385585485552,0.03235789113952236,0.02043279328006235,0.9761957513287829
6,0.0403988836265589,3,0.02394598386641955,0.1391783181806327,0.04086162171897014,0.9111832060011615
6,0.0403988836265589,4,0.06571123700152008,0.08478797406851846,0.07404055634952543,0.9815268981257858
7,0.04209769279471801,0,0.9645102113497844,0.9359104407426594,0.9499951245123195,0.9054813667557903
7,0.04209769279471801,1,0.0685060247370451,0.019755638042948633,0.03066745370161141,0.9866292320880804
7,0.04209769279471801,2,0.017941409077693024,0.022762350823646672,0.020066384466048616,0.9829426165696297
7,0.04209769279471801,3,0.029377979000217873,0.10433212446633268,0.04584645261884504,0.9409678744838518
7,0.04209769279471801,4,0.07740871321263519,0.07137644803385346,0.07427029617336273,0.9845008725181638
8,0.041459259616927674,0,0.9637510048461612,0.9603303924357385,0.9620376580759096,0.927293411937757
8,0.041459259616927674,1,0.09761902386751505,0.0206602584296319,0.03410291678443697,0.9874701667237203
8,0.041459259616927674,2,0.021102801889267588,0.015976286220125577,0.018185150726192627,0.9867640140925446
8,0.041459259616927674,3,0.03477815041798491,0.0776753205767204,0.048044830611045725,0.9581581649887344
8,0.041459259616927674,4,0.08801674485125496,0.057121289783500506,0.06928066789799316,0.9866313378152471
9,0.03811395601814256,0,0.963098597239853,0.9746377094397403,0.9688337959533186,0.9398452387610037
9,0.03811395601814256,1,0.12140297386149582,0.019680077072190175,0.03386969400754375,0.9879795302285914
