epoch,f1_harmonic_mean,class,precision,recall,f1,accuracy
1,0.12893515551402918,0,0.9546746661954102,0.2956394231733192,0.45146970674335424,0.31138394913583434
1,0.12893515551402918,1,0.039820233526995256,0.6754433073188457,0.07520671387744998,0.31138394913583434
2,0.15020467790813946,0,0.9681149513178544,0.3568077763126211,0.5214356064560871,0.3722065173573972
2,0.15020467790813946,1,0.046681749461167196,0.7282703197821006,0.08773944597959399,0.3722065173573972
3,0.16029499992324686,0,0.9681073084206387,0.4608770322119419,0.6244692968015052,0.4686725925176095
3,0.16029499992324686,1,0.04947979365231981,0.6489286820508989,0.09194864724578355,0.4686725925176095
4,0.17064977976900367,0,0.9674398080508011,0.5708789756298178,0.7180449884153711,0.5702508711952436
4,0.17064977976900367,1,0.05303623232711796,0.5557272648404131,0.09683129972715443,0.5702508711952436
5,0.18445027823022994,0,0.9669851899995021,0.6777879189531758,0.7969620563721909,0.6689632742337647
5,0.18445027823022994,1,0.05873513133431559,0.464911751794106,0.10429414813797999,0.6689632742337647
6,0.20925147531258181,0,0.967107804379252,0.7781595438656694,0.8624056007023596,0.761987026779101
6,0.20925147531258181,1,0.07032571848043241,0.38803126559851175,0.11907128502000461,0.761987026779101
7,0.2378835688939721,0,0.9664551950685731,0.8614854026182915,0.9109563449597562,0.8385655831271989
7,0.2378835688939721,1,0.08788169078836224,0.308592512266656,0.13680401667322997,0.8385655831271989
8,0.26456648527455806,0,0.9657906353400197,0.9121197172219944,0.9381882154280297,0.8847937751221578
8,0.26456648527455806,1,0.11069574082813445,0.25293829936521006,0.15399654233224802,0.8847937751221578
9,0.28317786872749034,0,0.9651100818538767,0.9417927996085338,0.95330888086185,0.9115701672738267
9,0.28317786872749034,1,0.13648611515466244,0.2127347652699574,0.16628640094332983,0.9115701672738267
10,0.3048770149067246,0,0.9648459042339762,0.9603176062483221,0.9625764295941236,0.9284239578187586
10,0.3048770149067246,1,0.17225613039571958,0.19094979028741252,0.18112189312838706,0.9284239578187586
